"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
7 Jan 2000 08:55:51.000,118.872,79.213,12084.725485
7 Jan 2000 08:56:01.000,119.963,79.120,12085.947506
7 Jan 2000 08:56:11.000,121.037,79.024,12087.230896
7 Jan 2000 08:56:21.000,122.092,78.924,12088.575649
7 Jan 2000 08:56:31.000,123.129,78.821,12089.981763
7 Jan 2000 08:56:41.000,124.147,78.714,12091.449231
7 Jan 2000 08:56:51.000,125.146,78.604,12092.978046
7 Jan 2000 08:57:01.000,126.126,78.491,12094.568199
7 Jan 2000 08:57:11.000,127.088,78.375,12096.219680
7 Jan 2000 08:57:21.000,128.032,78.256,12097.932478
7 Jan 2000 08:57:31.000,128.956,78.134,12099.706580
7 Jan 2000 08:57:41.000,129.863,78.009,12101.541971
7 Jan 2000 08:57:51.000,130.751,77.882,12103.438637
7 Jan 2000 08:58:01.000,131.621,77.752,12105.396560
7 Jan 2000 08:58:11.000,132.474,77.620,12107.415722
7 Jan 2000 08:58:21.000,133.309,77.485,12109.496103
7 Jan 2000 08:58:31.000,134.127,77.348,12111.637682
7 Jan 2000 08:58:41.000,134.928,77.208,12113.840437
7 Jan 2000 08:58:51.000,135.712,77.066,12116.104343
7 Jan 2000 08:59:01.000,136.479,76.922,12118.429377
7 Jan 2000 08:59:11.000,137.231,76.776,12120.815510
7 Jan 2000 08:59:21.000,137.966,76.629,12123.262716
7 Jan 2000 08:59:31.000,138.686,76.479,12125.770965
7 Jan 2000 08:59:41.000,139.391,76.327,12128.340226
7 Jan 2000 08:59:51.000,140.081,76.174,12130.970467
7 Jan 2000 09:00:01.000,140.756,76.018,12133.661656
7 Jan 2000 09:00:11.000,141.418,75.861,12136.413757
7 Jan 2000 09:00:21.000,142.065,75.703,12139.226734
7 Jan 2000 09:00:31.000,142.698,75.543,12142.100551
7 Jan 2000 09:00:41.000,143.319,75.381,12145.035167
7 Jan 2000 09:00:51.000,143.926,75.218,12148.030544
7 Jan 2000 09:01:01.000,144.521,75.054,12151.086640
7 Jan 2000 09:01:11.000,145.103,74.888,12154.203411
7 Jan 2000 09:01:21.000,145.674,74.721,12157.380815
7 Jan 2000 09:01:31.000,146.232,74.553,12160.618806
7 Jan 2000 09:01:41.000,146.779,74.383,12163.917337
7 Jan 2000 09:01:51.000,147.315,74.213,12167.276360
7 Jan 2000 09:02:01.000,147.840,74.041,12170.695825
7 Jan 2000 09:02:11.000,148.355,73.868,12174.175683
7 Jan 2000 09:02:21.000,148.859,73.694,12177.715881
7 Jan 2000 09:02:31.000,149.353,73.519,12181.316366
7 Jan 2000 09:02:41.000,149.837,73.343,12184.977083
7 Jan 2000 09:02:51.000,150.312,73.166,12188.697977
7 Jan 2000 09:03:01.000,150.778,72.988,12192.478991
7 Jan 2000 09:03:11.000,151.234,72.810,12196.320065
7 Jan 2000 09:03:21.000,151.681,72.630,12200.221142
7 Jan 2000 09:03:31.000,152.120,72.450,12204.182159
7 Jan 2000 09:03:41.000,152.551,72.268,12208.203054
7 Jan 2000 09:03:51.000,152.973,72.087,12212.283764
7 Jan 2000 09:04:01.000,153.388,71.904,12216.424224
7 Jan 2000 09:04:11.000,153.794,71.720,12220.624369
7 Jan 2000 09:04:21.000,154.193,71.536,12224.884131
7 Jan 2000 09:04:31.000,154.585,71.352,12229.203441
7 Jan 2000 09:04:41.000,154.970,71.166,12233.582230
7 Jan 2000 09:04:51.000,155.347,70.980,12238.020427
7 Jan 2000 09:05:01.000,155.718,70.794,12242.517959
7 Jan 2000 09:05:11.000,156.082,70.607,12247.074754
7 Jan 2000 09:05:21.000,156.440,70.419,12251.690737
7 Jan 2000 09:05:31.000,156.791,70.231,12256.365831
7 Jan 2000 09:05:41.000,157.137,70.042,12261.099960
7 Jan 2000 09:05:51.000,157.476,69.853,12265.893046
7 Jan 2000 09:06:01.000,157.809,69.663,12270.745009
7 Jan 2000 09:06:11.000,158.137,69.473,12275.655769
7 Jan 2000 09:06:21.000,158.459,69.282,12280.625244
7 Jan 2000 09:06:31.000,158.776,69.091,12285.653350
7 Jan 2000 09:06:41.000,159.088,68.899,12290.740004
7 Jan 2000 09:06:51.000,159.394,68.708,12295.885120
7 Jan 2000 09:07:01.000,159.696,68.515,12301.088613
7 Jan 2000 09:07:11.000,159.992,68.323,12306.350393
7 Jan 2000 09:07:21.000,160.284,68.130,12311.670374
7 Jan 2000 09:07:31.000,160.571,67.936,12317.048464
7 Jan 2000 09:07:41.000,160.853,67.743,12322.484572
7 Jan 2000 09:07:51.000,161.132,67.549,12327.978608
7 Jan 2000 09:08:01.000,161.405,67.354,12333.530476
7 Jan 2000 09:08:11.000,161.675,67.160,12339.140084
7 Jan 2000 09:08:21.000,161.940,66.965,12344.807334
7 Jan 2000 09:08:31.000,162.202,66.770,12350.532132
7 Jan 2000 09:08:41.000,162.459,66.574,12356.314379
7 Jan 2000 09:08:51.000,162.713,66.379,12362.153976
7 Jan 2000 09:09:01.000,162.962,66.183,12368.050824
7 Jan 2000 09:09:11.000,163.209,65.987,12374.004821
7 Jan 2000 09:09:21.000,163.451,65.790,12380.015866
7 Jan 2000 09:09:31.000,163.690,65.594,12386.083856
7 Jan 2000 09:09:41.000,163.926,65.397,12392.208686
7 Jan 2000 09:09:51.000,164.158,65.200,12398.390252
7 Jan 2000 09:10:01.000,164.387,65.003,12404.628447
7 Jan 2000 09:10:11.000,164.613,64.806,12410.923165
7 Jan 2000 09:10:21.000,164.836,64.608,12417.274296
7 Jan 2000 09:10:31.000,165.055,64.411,12423.681732
7 Jan 2000 09:10:41.000,165.272,64.213,12430.145363
7 Jan 2000 09:10:51.000,165.485,64.015,12436.665077
7 Jan 2000 09:11:01.000,165.696,63.817,12443.240762
7 Jan 2000 09:11:11.000,165.904,63.619,12449.872305
7 Jan 2000 09:11:21.000,166.109,63.421,12456.559592
7 Jan 2000 09:11:31.000,166.312,63.222,12463.302508
7 Jan 2000 09:11:41.000,166.512,63.024,12470.100936
7 Jan 2000 09:11:51.000,166.709,62.825,12476.954760
7 Jan 2000 09:12:01.000,166.904,62.626,12483.863861
7 Jan 2000 09:12:11.000,167.096,62.428,12490.828121
7 Jan 2000 09:12:21.000,167.286,62.229,12497.847420
7 Jan 2000 09:12:31.000,167.474,62.030,12504.921637
7 Jan 2000 09:12:41.000,167.659,61.831,12512.050651
7 Jan 2000 09:12:51.000,167.842,61.632,12519.234338
7 Jan 2000 09:13:01.000,168.023,61.432,12526.472575
7 Jan 2000 09:13:11.000,168.201,61.233,12533.765239
7 Jan 2000 09:13:21.000,168.378,61.034,12541.112203
7 Jan 2000 09:13:31.000,168.552,60.834,12548.513342
7 Jan 2000 09:13:41.000,168.724,60.635,12555.968528
7 Jan 2000 09:13:51.000,168.894,60.436,12563.477634
7 Jan 2000 09:14:01.000,169.063,60.236,12571.040531
7 Jan 2000 09:14:11.000,169.229,60.037,12578.657090
7 Jan 2000 09:14:21.000,169.393,59.837,12586.327179
7 Jan 2000 09:14:31.000,169.556,59.638,12594.050669
7 Jan 2000 09:14:41.000,169.716,59.438,12601.827427
7 Jan 2000 09:14:51.000,169.875,59.239,12609.657319
7 Jan 2000 09:15:01.000,170.032,59.039,12617.540213
7 Jan 2000 09:15:11.000,170.188,58.840,12625.475974
7 Jan 2000 09:15:21.000,170.342,58.640,12633.464467
7 Jan 2000 09:15:31.000,170.494,58.441,12641.505556
7 Jan 2000 09:15:41.000,170.644,58.241,12649.599104
7 Jan 2000 09:15:51.000,170.793,58.042,12657.744974
7 Jan 2000 09:16:01.000,170.940,57.842,12665.943027
7 Jan 2000 09:16:11.000,171.086,57.643,12674.193124
7 Jan 2000 09:16:21.000,171.230,57.443,12682.495125
7 Jan 2000 09:16:31.000,171.372,57.244,12690.848891
7 Jan 2000 09:16:41.000,171.513,57.044,12699.254280
7 Jan 2000 09:16:51.000,171.653,56.845,12707.711150
7 Jan 2000 09:17:01.000,171.791,56.646,12716.219358
7 Jan 2000 09:17:11.000,171.928,56.446,12724.778761
7 Jan 2000 09:17:21.000,172.064,56.247,12733.389216
7 Jan 2000 09:17:31.000,172.198,56.048,12742.050577
7 Jan 2000 09:17:41.000,172.331,55.849,12750.762699
7 Jan 2000 09:17:51.000,172.462,55.650,12759.525436
7 Jan 2000 09:18:01.000,172.593,55.451,12768.338641
7 Jan 2000 09:18:11.000,172.722,55.252,12777.202168
7 Jan 2000 09:18:21.000,172.850,55.053,12786.115868
7 Jan 2000 09:18:31.000,172.976,54.854,12795.079592
7 Jan 2000 09:18:41.000,173.102,54.655,12804.093192
7 Jan 2000 09:18:51.000,173.226,54.456,12813.156518
7 Jan 2000 09:19:01.000,173.349,54.258,12822.269419
7 Jan 2000 09:19:11.000,173.471,54.059,12831.431744
7 Jan 2000 09:19:21.000,173.591,53.861,12840.643342
7 Jan 2000 09:19:31.000,173.711,53.662,12849.904060
7 Jan 2000 09:19:41.000,173.830,53.464,12859.213745
7 Jan 2000 09:19:51.000,173.947,53.266,12868.572245
7 Jan 2000 09:20:01.000,174.064,53.067,12877.979406
7 Jan 2000 09:20:11.000,174.179,52.869,12887.435073
7 Jan 2000 09:20:21.000,174.294,52.671,12896.939090
7 Jan 2000 09:20:31.000,174.407,52.473,12906.491303
7 Jan 2000 09:20:41.000,174.520,52.276,12916.091556
7 Jan 2000 09:20:51.000,174.631,52.078,12925.739692
7 Jan 2000 09:21:01.000,174.742,51.880,12935.435553
7 Jan 2000 09:21:11.000,174.851,51.683,12945.178983
7 Jan 2000 09:21:21.000,174.960,51.485,12954.969823
7 Jan 2000 09:21:31.000,175.067,51.288,12964.807915
7 Jan 2000 09:21:41.000,175.174,51.091,12974.693100
7 Jan 2000 09:21:51.000,175.280,50.894,12984.625218
7 Jan 2000 09:22:01.000,175.385,50.696,12994.604109
7 Jan 2000 09:22:11.000,175.490,50.500,13004.629613
7 Jan 2000 09:22:21.000,175.593,50.303,13014.701568
7 Jan 2000 09:22:31.000,175.695,50.106,13024.819815
7 Jan 2000 09:22:41.000,175.797,49.910,13034.984190
7 Jan 2000 09:22:51.000,175.898,49.713,13045.194533
7 Jan 2000 09:23:01.000,175.998,49.517,13055.450679
7 Jan 2000 09:23:11.000,176.097,49.320,13065.752466
7 Jan 2000 09:23:21.000,176.196,49.124,13076.099732
7 Jan 2000 09:23:31.000,176.294,48.928,13086.492311
7 Jan 2000 09:23:41.000,176.391,48.733,13096.930040
7 Jan 2000 09:23:51.000,176.487,48.537,13107.412755
7 Jan 2000 09:24:01.000,176.582,48.341,13117.940290
7 Jan 2000 09:24:11.000,176.677,48.146,13128.512479
7 Jan 2000 09:24:21.000,176.771,47.950,13139.129159
7 Jan 2000 09:24:31.000,176.864,47.755,13149.790161
7 Jan 2000 09:24:41.000,176.957,47.560,13160.495321
7 Jan 2000 09:24:51.000,177.049,47.365,13171.244471
7 Jan 2000 09:25:01.000,177.140,47.170,13182.037444
7 Jan 2000 09:25:11.000,177.231,46.976,13192.874073
7 Jan 2000 09:25:21.000,177.321,46.781,13203.754191
7 Jan 2000 09:25:31.000,177.410,46.587,13214.677629
7 Jan 2000 09:25:41.000,177.499,46.392,13225.644219
7 Jan 2000 09:25:51.000,177.587,46.198,13236.653792
7 Jan 2000 09:26:01.000,177.674,46.004,13247.706180
7 Jan 2000 09:26:11.000,177.761,45.810,13258.801214
7 Jan 2000 09:26:21.000,177.847,45.617,13269.938724
7 Jan 2000 09:26:31.000,177.933,45.423,13281.118541
7 Jan 2000 09:26:41.000,178.018,45.230,13292.340494
7 Jan 2000 09:26:51.000,178.102,45.036,13303.604414
7 Jan 2000 09:27:01.000,178.186,44.843,13314.910129
7 Jan 2000 09:27:11.000,178.269,44.650,13326.257470
7 Jan 2000 09:27:21.000,178.352,44.457,13337.646266
7 Jan 2000 09:27:31.000,178.434,44.265,13349.076344
7 Jan 2000 09:27:41.000,178.515,44.072,13360.547535
7 Jan 2000 09:27:51.000,178.596,43.880,13372.059666
7 Jan 2000 09:28:01.000,178.677,43.688,13383.612566
7 Jan 2000 09:28:11.000,178.757,43.495,13395.206062
7 Jan 2000 09:28:21.000,178.836,43.304,13406.839983
7 Jan 2000 09:28:31.000,178.915,43.112,13418.514156
7 Jan 2000 09:28:41.000,178.993,42.920,13430.228409
7 Jan 2000 09:28:51.000,179.071,42.729,13441.982569
7 Jan 2000 09:29:01.000,179.148,42.537,13453.776463
7 Jan 2000 09:29:11.000,179.225,42.346,13465.609917
7 Jan 2000 09:29:21.000,179.302,42.155,13477.482760
7 Jan 2000 09:29:31.000,179.377,41.964,13489.394818
7 Jan 2000 09:29:41.000,179.453,41.774,13501.345916
7 Jan 2000 09:29:51.000,179.528,41.583,13513.335882
7 Jan 2000 09:30:01.000,179.602,41.393,13525.364541
7 Jan 2000 09:30:11.000,179.676,41.203,13537.431721
7 Jan 2000 09:30:21.000,179.750,41.013,13549.537246
7 Jan 2000 09:30:31.000,179.823,40.823,13561.680943
7 Jan 2000 09:30:41.000,179.895,40.633,13573.862637
7 Jan 2000 09:30:51.000,179.967,40.444,13586.082155
7 Jan 2000 09:31:01.000,180.039,40.254,13598.339321
7 Jan 2000 09:31:11.000,180.110,40.065,13610.633961
7 Jan 2000 09:31:21.000,180.181,39.876,13622.965901
7 Jan 2000 09:31:31.000,180.252,39.687,13635.334966
7 Jan 2000 09:31:41.000,180.322,39.499,13647.740981
7 Jan 2000 09:31:51.000,180.391,39.310,13660.183771
7 Jan 2000 09:32:01.000,180.460,39.122,13672.663162
7 Jan 2000 09:32:11.000,180.529,38.934,13685.178978
7 Jan 2000 09:32:21.000,180.598,38.746,13697.731045
7 Jan 2000 09:32:31.000,180.666,38.558,13710.319187
7 Jan 2000 09:32:41.000,180.733,38.370,13722.943230
7 Jan 2000 09:32:51.000,180.800,38.183,13735.602997
7 Jan 2000 09:33:01.000,180.867,37.995,13748.298315
7 Jan 2000 09:33:11.000,180.934,37.808,13761.029008
7 Jan 2000 09:33:21.000,181.000,37.621,13773.794900
7 Jan 2000 09:33:31.000,181.065,37.434,13786.595816
7 Jan 2000 09:33:41.000,181.130,37.248,13799.431582
7 Jan 2000 09:33:51.000,181.195,37.061,13812.302021
7 Jan 2000 09:34:01.000,181.260,36.875,13825.206959
7 Jan 2000 09:34:11.000,181.324,36.689,13838.146221
7 Jan 2000 09:34:21.000,181.388,36.503,13851.119630
7 Jan 2000 09:34:31.000,181.451,36.317,13864.127013
7 Jan 2000 09:34:41.000,181.515,36.131,13877.168193
7 Jan 2000 09:34:51.000,181.577,35.946,13890.242995
7 Jan 2000 09:35:01.000,181.640,35.761,13903.351245
7 Jan 2000 09:35:11.000,181.702,35.576,13916.492767
7 Jan 2000 09:35:21.000,181.764,35.391,13929.667385
7 Jan 2000 09:35:31.000,181.825,35.206,13942.874926
7 Jan 2000 09:35:41.000,181.886,35.022,13956.115214
7 Jan 2000 09:35:42.125,181.893,35.001,13957.607128

Interval Statistics
"Min Elevation",7 Jan 2000 09:35:42.125,181.893,35.001,13957.607128
"Max Elevation",7 Jan 2000 08:52:27.691,93.633,80.180,12073.179529
"Mean Elevation",,,63.030,
"Min Range",7 Jan 2000 08:52:36.630,94.812,80.178,12073.155109
"Max Range",7 Jan 2000 09:35:42.125,181.893,35.001,13957.607128
"Mean Range",,,,12584.205959

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
7 Jan 2000 20:39:10.591,151.338,54.929,12792.679700
7 Jan 2000 20:39:20.000,151.299,55.126,12783.800058
7 Jan 2000 20:39:30.000,151.255,55.336,12774.412799
7 Jan 2000 20:39:40.000,151.212,55.546,12765.077719
7 Jan 2000 20:39:50.000,151.167,55.756,12755.794993
7 Jan 2000 20:40:00.000,151.121,55.967,12746.564795
7 Jan 2000 20:40:10.000,151.075,56.177,12737.387298
7 Jan 2000 20:40:20.000,151.028,56.388,12728.262674
7 Jan 2000 20:40:30.000,150.980,56.598,12719.191097
7 Jan 2000 20:40:40.000,150.931,56.809,12710.172736
7 Jan 2000 20:40:50.000,150.881,57.020,12701.207764
7 Jan 2000 20:41:00.000,150.831,57.231,12692.296350
7 Jan 2000 20:41:10.000,150.779,57.443,12683.438663
7 Jan 2000 20:41:20.000,150.727,57.654,12674.634872
7 Jan 2000 20:41:30.000,150.673,57.866,12665.885145
7 Jan 2000 20:41:40.000,150.619,58.077,12657.189650
7 Jan 2000 20:41:50.000,150.563,58.289,12648.548552
7 Jan 2000 20:42:00.000,150.507,58.501,12639.962017
7 Jan 2000 20:42:10.000,150.449,58.713,12631.430211
7 Jan 2000 20:42:20.000,150.390,58.925,12622.953298
7 Jan 2000 20:42:30.000,150.331,59.137,12614.531441
7 Jan 2000 20:42:40.000,150.270,59.350,12606.164802
7 Jan 2000 20:42:50.000,150.208,59.562,12597.853545
7 Jan 2000 20:43:00.000,150.144,59.775,12589.597829
7 Jan 2000 20:43:10.000,150.080,59.988,12581.397815
7 Jan 2000 20:43:20.000,150.014,60.200,12573.253663
7 Jan 2000 20:43:30.000,149.948,60.413,12565.165531
7 Jan 2000 20:43:40.000,149.879,60.626,12557.133576
7 Jan 2000 20:43:50.000,149.810,60.839,12549.157957
7 Jan 2000 20:44:00.000,149.739,61.053,12541.238829
7 Jan 2000 20:44:10.000,149.667,61.266,12533.376347
7 Jan 2000 20:44:20.000,149.593,61.479,12525.570666
7 Jan 2000 20:44:30.000,149.518,61.693,12517.821939
7 Jan 2000 20:44:40.000,149.442,61.906,12510.130318
7 Jan 2000 20:44:50.000,149.363,62.120,12502.495955
7 Jan 2000 20:45:00.000,149.284,62.334,12494.919002
7 Jan 2000 20:45:10.000,149.203,62.547,12487.399607
7 Jan 2000 20:45:20.000,149.120,62.761,12479.937919
7 Jan 2000 20:45:30.000,149.035,62.975,12472.534087
7 Jan 2000 20:45:40.000,148.949,63.189,12465.188258
7 Jan 2000 20:45:50.000,148.861,63.403,12457.900577
7 Jan 2000 20:46:00.000,148.771,63.617,12450.671189
7 Jan 2000 20:46:10.000,148.680,63.831,12443.500238
7 Jan 2000 20:46:20.000,148.586,64.045,12436.387868
7 Jan 2000 20:46:30.000,148.491,64.260,12429.334220
7 Jan 2000 20:46:40.000,148.393,64.474,12422.339435
7 Jan 2000 20:46:50.000,148.294,64.688,12415.403654
7 Jan 2000 20:47:00.000,148.192,64.903,12408.527015
7 Jan 2000 20:47:10.000,148.089,65.117,12401.709656
7 Jan 2000 20:47:20.000,147.983,65.331,12394.951713
7 Jan 2000 20:47:30.000,147.874,65.546,12388.253324
7 Jan 2000 20:47:40.000,147.764,65.760,12381.614621
7 Jan 2000 20:47:50.000,147.651,65.975,12375.035739
7 Jan 2000 20:48:00.000,147.536,66.189,12368.516811
7 Jan 2000 20:48:10.000,147.418,66.404,12362.057967
7 Jan 2000 20:48:20.000,147.297,66.618,12355.659339
7 Jan 2000 20:48:30.000,147.174,66.832,12349.321054
7 Jan 2000 20:48:40.000,147.048,67.047,12343.043242
7 Jan 2000 20:48:50.000,146.919,67.261,12336.826029
7 Jan 2000 20:49:00.000,146.787,67.475,12330.669540
7 Jan 2000 20:49:10.000,146.653,67.690,12324.573901
7 Jan 2000 20:49:20.000,146.515,67.904,12318.539234
7 Jan 2000 20:49:30.000,146.374,68.118,12312.565662
7 Jan 2000 20:49:40.000,146.230,68.332,12306.653306
7 Jan 2000 20:49:50.000,146.082,68.547,12300.802286
7 Jan 2000 20:50:00.000,145.931,68.761,12295.012721
7 Jan 2000 20:50:10.000,145.777,68.975,12289.284727
7 Jan 2000 20:50:20.000,145.618,69.188,12283.618421
7 Jan 2000 20:50:30.000,145.456,69.402,12278.013919
7 Jan 2000 20:50:40.000,145.290,69.616,12272.471333
7 Jan 2000 20:50:50.000,145.120,69.829,12266.990776
7 Jan 2000 20:51:00.000,144.946,70.043,12261.572360
7 Jan 2000 20:51:10.000,144.767,70.256,12256.216194
7 Jan 2000 20:51:20.000,144.584,70.469,12250.922387
7 Jan 2000 20:51:30.000,144.397,70.682,12245.691046
7 Jan 2000 20:51:40.000,144.205,70.895,12240.522278
7 Jan 2000 20:51:50.000,144.007,71.108,12235.416188
7 Jan 2000 20:52:00.000,143.805,71.321,12230.372878
7 Jan 2000 20:52:10.000,143.598,71.533,12225.392451
7 Jan 2000 20:52:20.000,143.385,71.745,12220.475009
7 Jan 2000 20:52:30.000,143.166,71.957,12215.620650
7 Jan 2000 20:52:40.000,142.942,72.169,12210.829472
7 Jan 2000 20:52:50.000,142.711,72.380,12206.101573
7 Jan 2000 20:53:00.000,142.475,72.591,12201.437049
7 Jan 2000 20:53:10.000,142.232,72.802,12196.835992
7 Jan 2000 20:53:20.000,141.982,73.013,12192.298496
7 Jan 2000 20:53:30.000,141.726,73.223,12187.824653
7 Jan 2000 20:53:40.000,141.462,73.433,12183.414552
7 Jan 2000 20:53:50.000,141.191,73.643,12179.068282
7 Jan 2000 20:54:00.000,140.912,73.852,12174.785931
7 Jan 2000 20:54:10.000,140.625,74.061,12170.567583
7 Jan 2000 20:54:20.000,140.330,74.270,12166.413324
7 Jan 2000 20:54:30.000,140.026,74.478,12162.323237
7 Jan 2000 20:54:40.000,139.713,74.686,12158.297402
7 Jan 2000 20:54:50.000,139.391,74.893,12154.335901
7 Jan 2000 20:55:00.000,139.060,75.100,12150.438811
7 Jan 2000 20:55:10.000,138.718,75.306,12146.606211
7 Jan 2000 20:55:20.000,138.366,75.512,12142.838176
7 Jan 2000 20:55:30.000,138.003,75.717,12139.134780
7 Jan 2000 20:55:40.000,137.628,75.921,12135.496096
7 Jan 2000 20:55:50.000,137.242,76.125,12131.922196
7 Jan 2000 20:56:00.000,136.843,76.329,12128.413149
7 Jan 2000 20:56:10.000,136.432,76.531,12124.969025
7 Jan 2000 20:56:20.000,136.007,76.733,12121.589890
7 Jan 2000 20:56:30.000,135.568,76.934,12118.275809
7 Jan 2000 20:56:40.000,135.115,77.134,12115.026846
7 Jan 2000 20:56:50.000,134.647,77.333,12111.843065
7 Jan 2000 20:57:00.000,134.163,77.532,12108.724526
7 Jan 2000 20:57:10.000,133.662,77.729,12105.671288
7 Jan 2000 20:57:20.000,133.145,77.926,12102.683409
7 Jan 2000 20:57:30.000,132.609,78.121,12099.760947
7 Jan 2000 20:57:40.000,132.054,78.316,12096.903955
7 Jan 2000 20:57:50.000,131.480,78.509,12094.112487
7 Jan 2000 20:58:00.000,130.886,78.700,12091.386596
7 Jan 2000 20:58:10.000,130.270,78.891,12088.726330
7 Jan 2000 20:58:20.000,129.631,79.080,12086.131740
7 Jan 2000 20:58:30.000,128.970,79.268,12083.602871
7 Jan 2000 20:58:40.000,128.283,79.454,12081.139771
7 Jan 2000 20:58:50.000,127.572,79.638,12078.742482
7 Jan 2000 20:59:00.000,126.834,79.821,12076.411048
7 Jan 2000 20:59:10.000,126.067,80.002,12074.145510
7 Jan 2000 20:59:20.000,125.272,80.181,12071.945906
7 Jan 2000 20:59:30.000,124.447,80.358,12069.812275
7 Jan 2000 20:59:40.000,123.589,80.533,12067.744653
7 Jan 2000 20:59:50.000,122.699,80.705,12065.743075
7 Jan 2000 21:00:00.000,121.775,80.875,12063.807573
7 Jan 2000 21:00:10.000,120.814,81.043,12061.938179
7 Jan 2000 21:00:20.000,119.816,81.207,12060.134923
7 Jan 2000 21:00:30.000,118.780,81.369,12058.397834
7 Jan 2000 21:00:40.000,117.703,81.528,12056.726938
7 Jan 2000 21:00:50.000,116.584,81.683,12055.122261
7 Jan 2000 21:01:00.000,115.423,81.836,12053.583825
7 Jan 2000 21:01:10.000,114.216,81.984,12052.111653
7 Jan 2000 21:01:20.000,112.964,82.129,12050.705765
7 Jan 2000 21:01:30.000,111.665,82.269,12049.366180
7 Jan 2000 21:01:40.000,110.317,82.406,12048.092916
7 Jan 2000 21:01:50.000,108.920,82.538,12046.885986
7 Jan 2000 21:02:00.000,107.472,82.665,12045.745407
7 Jan 2000 21:02:10.000,105.974,82.787,12044.671189
7 Jan 2000 21:02:20.000,104.424,82.903,12043.663344
7 Jan 2000 21:02:30.000,102.823,83.015,12042.721880
7 Jan 2000 21:02:40.000,101.171,83.120,12041.846806
7 Jan 2000 21:02:50.000,99.468,83.220,12041.038127
7 Jan 2000 21:03:00.000,97.715,83.313,12040.295847
7 Jan 2000 21:03:10.000,95.914,83.399,12039.619969
7 Jan 2000 21:03:20.000,94.066,83.479,12039.010494
7 Jan 2000 21:03:30.000,92.175,83.551,12038.467421
7 Jan 2000 21:03:40.000,90.242,83.616,12037.990749
7 Jan 2000 21:03:50.000,88.271,83.674,12037.580474
7 Jan 2000 21:04:00.000,86.266,83.723,12037.236589
7 Jan 2000 21:04:10.000,84.232,83.765,12036.959089
7 Jan 2000 21:04:20.000,82.173,83.798,12036.747963
7 Jan 2000 21:04:30.000,80.095,83.823,12036.603204
7 Jan 2000 21:04:40.000,78.002,83.840,12036.524797
7 Jan 2000 21:04:50.000,75.901,83.848,12036.512730
7 Jan 2000 21:05:00.000,73.797,83.848,12036.566988
7 Jan 2000 21:05:10.000,71.696,83.840,12036.687554
7 Jan 2000 21:05:20.000,69.605,83.822,12036.874410
7 Jan 2000 21:05:30.000,67.529,83.797,12037.127536
7 Jan 2000 21:05:40.000,65.472,83.763,12037.446910
7 Jan 2000 21:05:50.000,63.441,83.721,12037.832510
7 Jan 2000 21:06:00.000,61.441,83.671,12038.284310
7 Jan 2000 21:06:10.000,59.475,83.614,12038.802285
7 Jan 2000 21:06:20.000,57.547,83.548,12039.386406
7 Jan 2000 21:06:30.000,55.660,83.476,12040.036643
7 Jan 2000 21:06:40.000,53.819,83.396,12040.752967
7 Jan 2000 21:06:50.000,52.024,83.310,12041.535344
7 Jan 2000 21:07:00.000,50.277,83.216,12042.383740
7 Jan 2000 21:07:10.000,48.581,83.117,12043.298119
7 Jan 2000 21:07:20.000,46.935,83.012,12044.278444
7 Jan 2000 21:07:30.000,45.341,82.901,12045.324676
7 Jan 2000 21:07:40.000,43.798,82.784,12046.436773
7 Jan 2000 21:07:50.000,42.307,82.662,12047.614695
7 Jan 2000 21:08:00.000,40.866,82.535,12048.858397
7 Jan 2000 21:08:10.000,39.476,82.404,12050.167835
7 Jan 2000 21:08:20.000,38.135,82.268,12051.542960
7 Jan 2000 21:08:30.000,36.843,82.128,12052.983725
7 Jan 2000 21:08:40.000,35.597,81.983,12054.490081
7 Jan 2000 21:08:50.000,34.398,81.836,12056.061975
7 Jan 2000 21:09:00.000,33.243,81.684,12057.699354
7 Jan 2000 21:09:10.000,32.131,81.529,12059.402164
7 Jan 2000 21:09:20.000,31.061,81.371,12061.170349
7 Jan 2000 21:09:30.000,30.031,81.210,12063.003852
7 Jan 2000 21:09:40.000,29.040,81.046,12064.902612
7 Jan 2000 21:09:50.000,28.086,80.880,12066.866570
7 Jan 2000 21:10:00.000,27.168,80.711,12068.895663
7 Jan 2000 21:10:10.000,26.284,80.539,12070.989827
7 Jan 2000 21:10:20.000,25.433,80.365,12073.148998
7 Jan 2000 21:10:30.000,24.614,80.189,12075.373109
7 Jan 2000 21:10:40.000,23.825,80.012,12077.662091
7 Jan 2000 21:10:50.000,23.065,79.832,12080.015875
7 Jan 2000 21:11:00.000,22.333,79.650,12082.434389
7 Jan 2000 21:11:10.000,21.627,79.467,12084.917562
7 Jan 2000 21:11:20.000,20.947,79.282,12087.465318
7 Jan 2000 21:11:30.000,20.292,79.096,12090.077583
7 Jan 2000 21:11:40.000,19.659,78.908,12092.754278
7 Jan 2000 21:11:50.000,19.050,78.719,12095.495327
7 Jan 2000 21:12:00.000,18.461,78.529,12098.300649
7 Jan 2000 21:12:10.000,17.893,78.337,12101.170162
7 Jan 2000 21:12:20.000,17.344,78.144,12104.103784
7 Jan 2000 21:12:30.000,16.815,77.950,12107.101430
7 Jan 2000 21:12:40.000,16.303,77.756,12110.163015
